"5r1k/8/2Q4p/1p5q/3pN3/2p3RP/7K/8 w - - 2 42","h2g2 h5e2 g2h1 f8f1 g3g1 e2f3 h1h2 f1f2 e4f2 f3c6","1841","crushing endgame veryLong"
"8/6p1/4pk1p/2p5/4PN2/1r3PnP/5K2/R7 b - - 5 39","e6e5 f4d5 f6g5 f2g3","1808","advantage endgame short"
"5r1k/pp1n3p/1q4p1/8/2Bb1QP1/8/PP3R1B/R4K2 b - - 0 28","d4f2 f4f8 d7f8 h2e5 b6f6 e5f6","1826","clearance doubleBishopMate long mate mateIn3 middlegame sacrifice"
"2k1r3/2p1r3/q5p1/2Pn1p1p/B2PpP2/6PP/4R2K/RQ6 w - - 3 48","a4e8 a6e2 h2h1 e7e8","1867","crushing hangingPiece intermezzo middlegame short"
"r3kr2/3nqp1p/p2p3R/1p1Pp2Q/3n4/P1PB4/1P4PP/5R1K b q - 2 22","d4b3 h6e6 b3c5 e6e7","1859","advantage middlegame pin short"
"2rq1knR/1b4p1/p3pbPB/3pp3/1Q2P3/5P2/PPP3B1/1K6 b - - 0 26","d8e7 h6g7 f8g7 h8h7 g7g6 h7e7","1897","advantage attraction long middlegame pin sacrifice skewer"
"rn3rk1/ppQ2ppp/2p3q1/8/4N3/1B6/P4PPP/3R2K1 b - - 1 19","g6e4 c7f7 f8f7 d1d8 e4e8 d8e8","1836","long mate mateIn3 middlegame pin sacrifice"
"r3r1k1/p5p1/4p1N1/1p1p3Q/2pP4/2P2NqP/PP6/7K b - - 2 30","e8f8 g6e7","1814","endgame mate mateIn1 oneMove"
"r2r2k1/pp1b1pqN/2n1pp2/8/8/P2B2Q1/5PPP/2R2RK1 b - - 4 22","f6f5 h7f6 g8f8 g3d6 c6e7 f6d7 d8d7 d6d7","1891","crushing kingsideAttack middlegame pin veryLong"
"5rk1/p1p1qp1n/1r1p4/4b1p1/PPB2p2/7R/2QN2PK/2B5 b - - 1 22","h7f6 c2g6","1817","master mate mateIn1 middlegame oneMove pin"
"r1b1r1qQ/pp2n1p1/1b3kp1/4B1N1/3p4/8/PPP2PPP/R3R1K1 b - - 11 24","f6g5 f2f4 g5f5 h8h3","1848","mate mateIn2 middlegame short"
"3r2k1/p3p3/2p2p1P/6p1/P3P1B1/8/2rq1PK1/1Q3R2 b - - 3 30","d2f4 g4e6 g8h8 b1c2","1826","advantage endgame short"
"8/R4pkp/3q2p1/1P6/3pP3/3N2PP/R3QPK1/1r4r1 w - - 3 34","g2f3 d6f6 d3f4 b1b3 e2d3 b3d3","1841","crushing long middlegame pin"
"7r/p1q1ppk1/3p2p1/1R5P/8/6Q1/PPr3P1/5RK1 b - - 2 24","a7a6 f1f7 g7f7 g3g6 f7f8 b5f5","1854","attraction endgame long mate mateIn3 sacrifice"
"Qn3rk1/p1qbppbp/3p1np1/2pP4/2B5/2N1P3/PP3PPP/R1B1K1NR w KQ - 3 11","c3b5 d7b5 c4b5 c7a5 c1d2 a5b5","1861","advantage fork long middlegame"
"2k3rr/2p2p2/pp1b4/3pn1P1/5B2/P1P3Pq/1P2NR1P/R2Q2K1 w - - 0 20","d1f1 e5f3 g1h1 h3h2 f2h2 h8h2","1832","arabianMate kingsideAttack long mate mateIn3 middlegame sacrifice"
"r3k1nr/ppp2pp1/2nqp3/3N2B1/8/3P1Q2/PP4PP/R3R1K1 b kq - 0 14","f7f6 e1e6 d6e6 d5c7 e8e7 c7e6","1852","attraction crushing deflection exposedKing fork long middlegame sacrifice"
"4rrk1/p1p2p2/1p4b1/2b1p3/7Q/8/PPq2P2/K5RR b - - 1 26","f7f6 h4h7","1893","mate mateIn1 middlegame oneMove pin"
"2r4r/4kppp/p2P4/1pn3NP/5p2/8/1P3PP1/2R2RK1 b - - 0 26","e7f6 c1c5 c8c5 g5e4 f6e6 e4c5","1815","advantage attraction endgame exposedKing fork long sacrifice"
"6k1/1b5p/1p4p1/p3Q3/P1P5/1qNK2P1/8/8 b - - 0 38","b7a6 e5b8 g8g7 b8a7 g7h6 a7a6","1883","advantage endgame fork long"
"r3r3/pp1bRpk1/1q4p1/3p2Pp/3P4/2PB4/PPQ2P2/4R1K1 b - - 0 22","d7e6 e1e6 b6e6 e7e6","1862","advantage middlegame pin short"
"4Rrk1/1p5p/2p3p1/r4q2/2Q5/6P1/P4PBP/6K1 b - - 3 31","g8h8 e8f8 f5f8 c4c3 f8g7 c3a5","1851","crushing endgame fork long"
"1k5r/p1p5/1p1b4/4n3/3qQ3/6P1/PP3PNP/RNB2RK1 w - - 0 22","e4d4 e5f3 g1h1 h8h2","1856","arabianMate fork mate mateIn2 middlegame short"
"r1b1Q3/pp4qk/1n5p/2B1b3/P1P5/4P2P/4NPP1/1R1R2K1 w - - 1 25","c5d4 c8h3 e2f4 a8e8","1804","advantage discoveredAttack master middlegame pin short"
"5rk1/1pQbbppp/p2pp1q1/4P3/3P4/5NN1/PP3PPP/2R3K1 b - - 0 22","f8c8 c7c8 d7c8 c1c8 e7f8 e5d6","1825","crushing long middlegame pin"
"3Q4/pp3ppk/7p/2q5/6n1/8/P5PP/5RK1 w - - 7 34","g1h1 g4f2 h1g1 f2h3 g1h1 c5g1 f1g1 h3f2","1852","doubleCheck endgame mate mateIn4 sacrifice smotheredMate veryLong"
"2k2r2/p3R2p/1qpQ2p1/1p3r2/8/P1Pp3P/1P4P1/4R2K b - - 1 32","f5d5 e7e8 f8e8 e1e8 c8b7 e8b8 b7a6 b8b6","1889","advantage endgame exposedKing queensideAttack skewer veryLong"
"1k2R3/5pb1/1q4pp/1B1r3n/1Q6/5P2/1PP5/2K5 b - - 1 35","b8c7 b4e7 d5d7 e7d7","1870","mate mateIn2 middlegame short"
"2rqr1k1/pp3p2/7N/3P4/7P/2N1b1P1/PPB5/5R1K b - - 4 31","g8g7 f1f7 g7h8 f7h7","1834","mate mateIn2 middlegame short"
"3r1r2/1p1n1B1k/2pR1bpp/p3p3/4P1Pq/P1N2Q1P/1PP2P2/4R2K w - - 10 30","f7e6 f6e7 f3g3 h4g3 f2g3 e7d6","1851","crushing long middlegame"
"8/8/7p/5p1P/5P2/3k1K2/5P2/8 w - - 2 49","f3g3 d3e4 g3g2 e4f4","1891","crushing endgame pawnEndgame short zugzwang"
"1k6/3qbpp1/5n1p/R3p3/3pP3/Pr1r3P/2QB1PP1/5RK1 b - - 1 28","d7c7 a5a8 b8a8 c2c7","1886","crushing deflection middlegame queensideAttack short"
"r1b2rk1/pp3ppp/8/2p1b2Q/4P3/1B5P/PP3PPq/R2R1K2 b - - 7 22","e5b2 h5f7 f8f7 d1d8","1846","kingsideAttack mate mateIn2 middlegame pin sacrifice short"
"r5k1/1q1n1rpp/pp2Qb1B/2pN4/2Pp3p/P7/1P3P2/R3K1R1 b Q - 1 23","d7f8 d5f6 g8h8 h6g7 f7g7 e6g8 g7g8 g1g8","1837","arabianMate kingsideAttack mate mateIn4 middlegame pin sacrifice veryLong xRayAttack"
"6rr/pp3k2/5n2/4p1B1/1b1nP3/4N3/PP3PPP/R4RK1 w - - 3 20","g5f6 d4f3 g1h1 h8h2","1806","arabianMate mate mateIn2 middlegame pin short"
"4bk2/2P1npp1/3Q3p/8/3B4/7P/2q2PPK/8 b - - 0 39","c2c4 d4c5 c4c5 d6c5","1838","crushing endgame quietMove short"
"4N3/p4n2/1p2R1k1/6pp/2Pp1p2/r2P3P/5PP1/6K1 b - - 7 45","g6f5 e8g7","1881","endgame mate mateIn1 oneMove"
"8/p3Q2p/bp4p1/2p3k1/P2p4/5P1K/B2q1P2/8 b - - 4 41","g5f4 e7f6","1863","endgame mate mateIn1 oneMove"
"r1q3k1/1ppbRr1p/3p2pQ/p2N1p2/2Pn3P/P2B4/1P3PP1/5RK1 b - - 4 26","c8f8 d5f6 g8h8 h6h7 f7h7 e7h7","1844","arabianMate kingsideAttack long mate mateIn3 middlegame sacrifice xRayAttack"
"1rb2rk1/1p2qpp1/pNpb1n1p/3pN3/3P1P2/1Q1BP3/1P4PP/2R2RK1 b - - 7 20","f6g4 b6c8 b8c8 e5g4","1873","advantage capturingDefender middlegame short"
"8/pp4rp/6p1/5r2/1P6/P3R2k/5R1P/1K6 b - - 14 39","h3g4 e3g3 g4h4 f2f5","1860","advantage deflection endgame pin rookEndgame short"
"8/8/8/pp6/8/K7/PPk5/8 w - - 0 43","b2b3 c2c3 b3b4 a5b4","1845","endgame mate mateIn2 pawnEndgame short zugzwang"
"2rqr1k1/pp3p1p/5Pp1/1Nn2Q2/8/1P4P1/PBKP2BP/3R3R w - - 0 20","f5h3 d8d3 c2c1 c5b3","1808","deflection doubleCheck fork mate mateIn2 middlegame short"
"3r3r/1p2kp1p/pq2bNp1/3pPpQ1/2pP4/6P1/PP4BP/3R2K1 b - - 9 26","b6b2 f6d5 e7f8 g5d8","1808","crushing deflection discoveredAttack doubleCheck middlegame short skewer"
"5r1r/p3k3/1pBp1qpp/2pPp3/P1P1PbbQ/2NR4/1P4PP/R5K1 w - - 12 29","h4g4 f4e3 d3e3 f6f2 g1h1 f2f1 a1f1 f8f1","1859","backRankMate clearance fork mate mateIn4 middlegame sacrifice veryLong"
"8/4k3/2K1B3/2PPbP2/7r/8/8/8 b - - 4 43","h4c4 d5d6 e7f6 e6c4","1875","crushing discoveredAttack endgame short"
"5rk1/2r2pp1/p1q4p/4P3/4NR1P/2N3P1/BP3P2/2K5 b - - 1 30","c6a4 e4f6 g7f6 f4a4","1856","advantage discoveredAttack middlegame short"
"3rk1nr/p1p2p1p/2Qb4/4P3/2b1K1p1/P1N2N2/1P3P1P/R1B4q b k - 1 18","e8f8 c1h6 g8h6 a1h1","1863","advantage discoveredAttack middlegame short"
"5k1r/p2p1ppp/bp1Pp3/6q1/3PBn2/P7/1P3PPP/R2QR1K1 w - - 2 22","a1c1 f4h3 g1h1 h3f2","1822","crushing deflection kingsideAttack middlegame pin short"
"2rb1rk1/pq5p/3p2p1/3N1P2/2pP3R/2P2QPK/7P/5R2 b - - 0 28","d8h4 d5f6 h4f6 f3b7","1852","advantage discoveredAttack middlegame short"
"r1bq1rk1/pp3p1p/2np1bp1/2p2p2/2P1P3/2NP4/PP2B2P/R1BQK1NR w KQ - 0 11","c1h6 f6c3 b2c3 d8h4 e1f1 h4h6","1819","clearance crushing exposedKing fork long opening"
"5r2/pp5p/2p5/6k1/4R1B1/1P3P1P/n1K5/8 b - - 1 34","f8f4 h3h4 g5h4 e4f4","1891","advantage deflection endgame short"
"rn1q1r2/2b2pk1/p3N3/1p1b3p/4Bn2/P1B3N1/1PP2PPP/R4R1K b - - 0 19","g7h6 c3g7","1858","mate mateIn1 middlegame oneMove"
"1r1qk2r/p1p1ppbp/3p1np1/3b4/4P3/3P1N2/PBQ2PPP/1R2KB1R b Kk - 0 13","d5a2 c2a4 f6d7 a4a2 b8b2 b1b2 g7b2 a2b2","1880","advantage fork master opening veryLong"
"2rq1nk1/pb5p/3p2p1/3Np1Pn/2B1P3/P3B3/1PQ4P/2K2R2 b - - 0 24","b7a6 d5e7 g8h8 e7c8","1863","crushing doubleCheck middlegame short"
"8/8/1p5p/1k1P4/p4KP1/8/7P/8 w - - 0 44","d5d6 b5c6 f4e5 c6d7","1860","crushing endgame pawnEndgame short"
"r1bqr1kb/1pp4p/2np1npB/3N4/2B1P1P1/p4P2/PPPQ4/2KR2NR b - - 0 15","f6d5 d2d5 e8e6 d5e6 c8e6 c4e6","1867","bodenMate kingsideAttack long mate mateIn3 middlegame"
"r2qkb1r/ppp2ppp/3p1n2/4N1B1/4P1b1/1BN5/PPP2PPP/R2QK2R b KQkq - 0 9","g4d1 b3f7 e8e7 c3d5","1802","attackingF2F7 mate mateIn2 middlegame pin short"
"1n2Qb1r/1pk1p3/4p2p/rB1p1q2/2R5/1P3P2/1PP2P2/1K1R4 b - - 6 27","d5c4 e8d8","1804","mate mateIn1 middlegame oneMove"
"6k1/2p2pp1/p1Q2n1p/1p6/5q2/1B5P/PPPr1PP1/5RK1 b - - 4 26","f6e4 c6e8 g8h7 b3f7 f4f7 e8f7","1866","crushing deflection endgame kingsideAttack long"
"5rk1/6q1/4Rb1p/Q5pB/5r2/P1pP3P/2P2Pp1/4R1K1 w - - 1 35","a5b6 f6d4 b6d6 d4f2 g1g2 f2e1","1833","advantage fork long middlegame"
"r1bq1rk1/ppp3bN/3p2p1/3P4/2P2p2/5Q2/P1B2PPP/1R2R1K1 b - - 0 19","g8h7 f3h5 h7g8 c2g6","1853","advantage deflection middlegame pin short"
"1n1r2k1/p1r1qppp/Rn1N4/3PP3/4Q3/5N2/5PPP/2R3K1 w - - 1 31","a6a1 c7c1 a1c1 d8d6","1812","advantage middlegame short"
"2r1k1n1/2q1b1p1/p1bp4/5QP1/4P3/1Np1B3/PPP5/2K4R b - - 3 27","c7d7 f5g6 e8d8 e3b6","1870","crushing middlegame short"
"4r1k1/1p3pp1/8/8/P2r1Pn1/6R1/1P2q1PP/R5QK w - - 0 25","g1d4 e2e1 a1e1 e8e1 d4g1 g4f2","1810","endgame long mate mateIn3 pin sacrifice smotheredMate"
"2R5/P7/3k4/4pK2/5p2/5P2/r1p2P1P/8 w - - 2 42","c8d8 d6c7 a7a8q a2a8 d8a8 c2c1q","1851","advancedPawn crushing defensiveMove endgame long promotion rookEndgame"
"r2q1rk1/p2bbpp1/2p2n1p/1p2Q3/7B/1BN5/PPP2PPP/2KR3R b - - 1 14","f6g4 e5e7 d8e7 h4e7","1834","crushing middlegame short"
"4r2k/q3r1p1/7p/8/8/1Q3PP1/PP3R1P/R5K1 w - - 9 34","b3c2 e7e2 c2e2 e8e2","1876","advantage endgame pin short"
"2kr3r/p4p1p/2Np1q1b/8/2P3b1/PQ6/1P4PP/4R1KR b - - 2 21","d8e8 b3b8 c8d7 b8b7","1838","mate mateIn2 middlegame queensideAttack short"
"5r1k/p1p3p1/6rp/4Q1B1/8/2P1R2q/PP3P2/R5K1 b - - 1 23","g6g5 e5g5 h6g5 e3h3","1800","crushing endgame short"
"r2qk2r/p1pbbp1p/1p4pB/2PNR3/Q2P4/5N2/PP3PPP/R5K1 b kq - 0 16","d7a4 d5f6","1899","mate mateIn1 middlegame oneMove pin"
"r1bq2k1/ppp3pp/3bp3/4B1r1/3P1P2/2NBn3/PP4PP/R2Q1RK1 w - - 1 16","d1f3 g5g2 g1h1 d8h4 f3g2 e3g2","1873","advantage kingsideAttack long middlegame"
"r1b3k1/q5bp/pp2N1p1/3pn1N1/1P4P1/P3B3/5Q1P/5RK1 b - - 0 25","e5g4 f2f8 g7f8 f1f8","1855","kingsideAttack mate mateIn2 middlegame sacrifice short"
"r3nrk1/ppp2ppp/1b1q4/3P4/3n2b1/5N2/PP2BPPP/RNBQR1K1 b - - 2 14","d6d5 f3d4 g4e2 d4e2","1877","advantage opening short"
"3rr1k1/5pp1/1p5p/2p5/p3NqPR/3P1P2/bP1R1QB1/2K5 w - - 5 28","f2g3 e8e4 g3f4 e4f4","1805","crushing middlegame short"
"r3k2r/pp1b1ppp/2n1p3/1BB1Pn2/3Pp3/P7/5PPP/2R1K1NR b Kkq - 7 15","f5d4 c5d4 c6d4 b5d7 e8d7 c1d1","1803","advantage long middlegame pin"
"4r1k1/p4ppp/3B4/q1pP4/8/5Q2/P5PP/R3rR1K b - - 4 24","e1a1 f3f7 g8h8 f7e8","1815","backRankMate endgame fork mate mateIn2 short"
"8/5kRN/2pn4/4p2N/4P3/7P/2Pr1rPK/8 b - - 6 43","f7e6 h7g5","1823","endgame mate mateIn1 oneMove"
"5br1/p1k4p/2p5/2p1P2n/5N1q/8/PP4KP/R1BQ2NR w - - 1 29","g2f3 h4g4 f3f2 g4d1","1821","crushing middlegame short skewer"
"Nn3rk1/pp4pp/3b4/6P1/1n2p2P/1P2P3/PKbP2BR/R1B3N1 w - - 3 21","a2a3 d6e5 d2d4 e4d3","1889","discoveredAttack enPassant fork mate mateIn2 middlegame short"
"6rk/1p1q4/p4N2/2pPp2p/5p1n/3P2pP/PPP1Q2K/5RR1 w - - 0 35","h2h1 d7h3 e2h2 h3h2","1812","kingsideAttack mate mateIn2 middlegame short"
"8/8/p4P2/1p1bPp1p/1P3K1P/2Pk4/8/8 b - - 1 42","d3c3 f4f5 a6a5 e5e6 a5b4 f6f7 b4b3 f7f8q","1863","advancedPawn bishopEndgame crushing endgame promotion veryLong"
"7r/6k1/1pppb3/p3r2P/P1P1pQ2/1P2N1P1/5K2/8 b - - 0 36","h8f8 h5h6 g7g8 h6h7 g8g7 f4f8 g7f8 h7h8q","1822","advancedPawn attraction crushing endgame exposedKing promotion veryLong"
"r5k1/pp3pqp/n3p3/8/4Q3/3B4/Pp3PPP/R4RK1 w - - 2 18","e4b7 a8b8 b7b8 a6b8","1878","advantage middlegame short"
"8/8/3k4/P2p3P/3Kpn2/2P2r2/1P1Q4/7R w - - 1 45","c3c4 f4e6","1871","endgame mate mateIn1 oneMove"
"1rr2nk1/6pp/p3pp2/2b2q2/6R1/P4N1P/QBP2PP1/R5K1 b - - 5 23","f5c2 g4g7 g8g7 b2f6 g7f6 a2c2","1851","advantage attraction discoveredAttack kingsideAttack long middlegame sacrifice"
"7k/3P3p/5b2/3B1Q2/p4PPp/4q2K/8/8 w - - 3 47","h3h2 e3g3 h2h1 g3h3 h1g1 f6d4","1872","endgame exposedKing long mate mateIn3"
"5k2/R4p2/4pN1K/3pPp2/5Pr1/3n4/8/8 b - - 19 52","g4f4 a7a8 f8e7 a8e8","1884","endgame hookMate mate mateIn2 short"
"8/Q3q1kp/1P1p2p1/3P4/2Pr1Pb1/6P1/4p2P/4R1K1 b - - 2 32","e7a7 b6a7 d4d1 g1f2","1847","advancedPawn crushing defensiveMove endgame short"
"2r2bk1/pb4pp/2np4/2pN4/2P1q3/P3B3/2N2QPP/5RK1 b - - 5 24","c6e5 f2f8 c8f8 d5e7 g8h8 f1f8","1842","backRankMate deflection long mate mateIn3 middlegame sacrifice"
"r1b2r2/ppp3kp/3p1qp1/3Pp3/1nP1N3/8/P2QBPPP/R4RK1 b - - 1 17","f6f5 e4g3 f5f4 d2b4","1804","advantage middlegame short"
"5rkr/1p3pp1/p7/2P1pR2/1P1pq2P/P5QK/8/5R2 b - - 3 39","g7g6 g3g6 f7g6 f5f8 g8h7 f1f7 h7h6 f8h8","1830","deflection endgame mate mateIn4 sacrifice veryLong"
"6k1/pN3p1p/Pb4p1/8/5Q1P/8/1Pq2PP1/6K1 w - - 1 30","b2b4 b6c7 f4c7 c2c7","1829","crushing endgame short"
"1r3r1k/Q2R2pp/2p5/4P3/2P1n3/8/P3B1PP/7K w - - 1 25","e2d3 b8b1 d3b1 f8f1 a7g1 e4f2","1889","endgame long mate mateIn3 pin sacrifice smotheredMate"
"5rk1/ppp2qb1/3p1r1p/8/3P4/4P1QP/PPPN1PP1/R4RK1 w - - 2 20","d2f3 f6g6 g3h2 f7f3","1807","advantage discoveredAttack middlegame pin short"
"3r4/R4pkp/6p1/6N1/1p6/5K2/Pr3P1P/8 b - - 11 38","h7h6 g5e6 g7g8 e6d8","1867","advantage endgame pin short"
"r3kbnr/pppq1ppp/2n5/3pP3/3p1B2/5B2/PPP2PPP/RN1Q1RK1 b kq - 4 8","e8c8 f3g4 f7f5 e5f6","1834","crushing enPassant opening pin short"
"r2q2kb/p1p4p/3prnpB/1p2p1Q1/4P3/8/PPP1NPP1/2KR3R b - - 0 16","f6e4 g5g4 e4c5 b2b4","1868","advantage fork middlegame short"
"r3kbnr/pp3ppp/2p1p3/4Nb2/Q1Pq2P1/2N5/PPn1KP1P/R1B2B1R w kq - 3 13","e5c6 d4d3","1808","master masterVsMaster mate mateIn1 middlegame oneMove"
"2kr4/2p2ppp/2p3b1/p7/P1R3P1/1P1r1P2/3pK3/3B3R b - - 0 27","d3b3 d1b3 g6d3 e2d1 d3c4 b3c4","1840","advantage endgame hangingPiece long"
"6k1/3P2p1/1R5p/p3p3/P1P1N2n/3P3r/4r3/R6K w - - 0 34","h1g1 e2g2 g1f1 h3h1","1816","endgame mate mateIn2 short"
"2r2rk1/pp3ppp/3bp3/3p4/2PP1P1q/1P5b/PB1NBR2/2RQ2K1 w - - 0 19","d2f3 h4g3 g1h1 g3f2","1877","crushing deflection kingsideAttack middlegame short"
"r1bqk2r/ppp2ppp/3p1n2/4n1Q1/1b1PP3/2N5/PPP3PP/R1B1KBNR b KQkq - 2 7","e5g6 g5b5 c7c6 b5b4","1830","advantage fork opening short"
"r4rk1/2p2ppp/p1p2n2/4N2b/B2qP3/3P3P/P1P2PP1/R2Q1RK1 w - - 1 17","e5g4 h5g4 h3g4 d4a4","1829","advantage middlegame short"
"8/7p/p2P2p1/bpPk4/3B4/7P/6K1/8 b - - 0 37","d5d4 c5c6 a5b4 c6c7 b4d6 c7c8q","1814","advancedPawn advantage bishopEndgame endgame long promotion"
"5q1k/4n1pp/3Q1np1/4N3/3P4/1P5P/5PP1/6K1 b - - 5 30","h7h6 d6e7 f8e7 e5g6 h8g8 g6e7","1822","attraction capturingDefender crushing endgame fork long sacrifice"
"r1b1k2r/ppp2pp1/2np1q2/1B2p1N1/4P3/2NP4/PPP2QP1/R1B3K1 w kq - 1 13","c3d5 h8h1 g1h1 f6f2","1870","advantage deflection kingsideAttack middlegame short"
"8/8/6p1/5pkp/8/5K2/6PP/8 b - - 1 48","g5h4 f3f4 g6g5 f4f5 g5g4 f5f4 g4g3 h2g3","1897","endgame mate mateIn4 pawnEndgame veryLong zugzwang"
"3r1rk1/pp3ppp/1qb1p3/4P3/5R2/Q3N3/PPP3PP/5R1K b - - 4 20","d8d2 a3f8 g8f8 f4f7 f8e8 f7f8 e8d7 f1f7","1841","attraction kingsideAttack mate mateIn4 middlegame sacrifice veryLong"
"8/1p6/5k1P/Pp1p1p2/1P1K2p1/2P3P1/8/8 w - - 1 42","d4d5 f5f4 g3f4 g4g3 d5d6 g3g2 h6h7 f6g7 h7h8b g7h8","1837","advancedPawn crushing endgame pawnEndgame veryLong"
"8/5pp1/2p1q1k1/1pPp2P1/1P1Pr3/8/7Q/r1B2R1K b - - 14 41","e6g4 f1f6 g7f6 h2h6 g6f5 h6f6","1818","endgame exposedKing long mate mateIn3 sacrifice"
"rn3rk1/ppp1qppp/4b3/8/1bB5/2N2N2/PB3PPP/R2Q1RK1 b - - 0 13","b4c3 b2c3 e6c4 d1d4 f7f6 d4c4","1865","advantage long opening"
"1rb2knr/ppNp1ppp/2n1P3/8/8/5N2/q1PQPPPP/3RKB1R b K - 0 12","d7e6 d2d6 g8e7 d6d8 c6d8 d1d8","1859","backRankMate long mate mateIn3 opening sacrifice"
"3r2k1/pb3N1p/1p1PP3/2p2Q2/7q/P2B3P/1P6/4RKr1 w - - 4 35","f1g1 h4g3 g1f1 g3g2","1824","mate mateIn2 middlegame short"
"8/p7/4N3/1p1p3p/1Pk5/P3P1P1/2PK1n2/8 w - - 2 41","e6g5 f2e4 g5e4 d5e4 d2d1 c4c3 d1c1 a7a6 c1d1 c3b2 d1d2 b2a3 d2c3 a3a4 c3d4 a4b4","1847","crushing endgame knightEndgame quietMove veryLong zugzwang"
"r4rk1/p4p1p/1qp2Qp1/8/2B3p1/1P3P2/P5KP/3R4 b - - 1 23","a8e8 d1d7 e8e2 c4e2","1906","crushing endgame short"
"1rb1k3/pp1p1pqp/4pn2/8/4B3/5N2/PQ3PPP/4R1K1 b - - 10 18","b7b6 b2e5 d7d6 e5d6","1920","crushing middlegame short"
"8/1p6/1P2kp2/4b1pp/r7/3R2PK/P1R2PP1/8 w - - 4 39","c2e2 a4h4 g3h4 g5g4","1972","endgame mate mateIn2 sacrifice short"
"2rr2k1/5pp1/p6p/8/1b2N2Q/2N1P3/Pq1B1PPP/2R3K1 w - - 2 28","c1b1 b2b1 c3b1 c8c1 d2c1 d8d1","1931","backRankMate long mate mateIn3 middlegame sacrifice"
"4k2r/p1prbp1p/1p2p1p1/1N6/2P5/3n2B1/PP3PPP/R4RK1 b k - 7 18","d3b2 g3e5 e8g8 e5b2","1963","advantage fork middlegame short"
"1r3Bk1/3P2pp/p3pq2/8/3PKp2/2PQ1P2/P6P/R6R w - - 1 27","d4d5 f6f5 e4d4 f5d5","1966","endgame fork mate mateIn2 short"
"5r1k/p1r1q2p/b3pp1Q/2N5/3p2R1/1PP2P2/P4P1P/2K3R1 b - - 0 25","e7c5 h6f6 f8f6 g4g8","1997","kingsideAttack mate mateIn2 middlegame sacrifice short"
"r7/1p3p2/1ppp3p/rP2p3/P1P1P1kP/4K1P1/R4P2/R7 b - - 1 31","f7f5 f2f3 g4h5 e4f5","1919","crushing deflection endgame rookEndgame short"
"1k4rr/1pp3b1/p1nq3p/2Nnp3/5p1P/3P1P1B/PPPQ1B2/1K1R3R b - - 8 27","g7f6 c5d7 b8a8 f2c5 d6c5 d7c5","1974","clearance crushing long middlegame queensideAttack trappedPiece"
"8/1p1n3R/p3k1rp/3pp2B/1P6/2P5/P2r4/5R1K b - - 5 32","g6f6 h5g4 e6d6 h7d7","1965","crushing endgame short"
"3k2r1/2p2p2/5b1q/1PpPp3/P1P1P3/2Q3p1/4R3/3R2K1 w - - 2 32","e2g2 g8h8 c3g3 h6h1 g1f2 h1d1","1965","crushing endgame exposedKing long quietMove skewer"
"1rb4r/6kq/1p1p1n1n/pN1Pp1p1/P1P1Pp2/3B1P1P/1P2Q1PN/1R3RK1 w - - 3 24","h2g4 h6g4 f3g4 c8g4","1936","advantage middlegame short"
"r3r1k1/1p5p/4pqp1/1Q6/p1Bb4/6P1/PP2RP1P/4R1K1 w - - 0 25","e2e6 f6f2 g1h1 f2f3","1951","mate mateIn2 middlegame short"
"4R3/2p2kP1/5P2/7K/8/P7/7r/8 w - - 0 53","h5g5 h2g2 g5f5 f7e8 f5e6 g2e2","1944","crushing endgame long rookEndgame"
"3r3k/p4p1p/1q6/2b3R1/6P1/2p1r3/P1Q3BP/3R3K w - - 0 29","d1d8 b6d8 g5c5 e3e1 g2f1 e1f1 h1g2 d8d2 c2d2 c3d2 c5c8 h8g7 g2f1 d2d1q","1973","advancedPawn crushing middlegame promotion veryLong"
"r1bqr1k1/1ppnppbp/p2p1npB/8/2B1P3/2NP1N2/PPPQ1PPP/2KR3R b - - 1 9","g7h8 c4f7 g8f7 f3g5 f7g8 g5e6 d7e5 e6d8","1949","advantage attraction kingsideAttack middlegame sacrifice trappedPiece veryLong"
"2r5/R2k1pp1/4p2p/2P5/p5P1/r6P/P4PK1/R7 b - - 4 33","c8c7 c5c6 d7d6 a1d1 d6c6 d1c1","1953","crushing endgame long pin rookEndgame"
"r3k2r/ppq2p1p/2p1pp2/4b2P/2P1N3/4Q2P/PPP2P2/R3K2R w KQkq - 1 16","e1c1 e5f4 e4d6 f4d6","1928","advantage middlegame pin short"
"r1bq1rk1/p4pp1/2p4p/3pB3/3Qn3/8/PPP1BPPP/R4RK1 w - - 4 15","e5g7 c6c5 d4e3 g8g7","1958","advantage deflection middlegame short"
"2b2rk1/1p3ppp/8/QPbp4/2p1n3/6qP/1PP1BPP1/R1B2RK1 w - - 2 17","c1e3 c5e3 f2e3 g3e3","1978","crushing kingsideAttack middlegame pin short"
"6r1/5p1k/3Nb1q1/3pP2p/1Bp5/P4PP1/3Q1KR1/8 w - - 9 48","g2h2 g6g3 f2e3 g3e5 d6e4 d5e4","1928","crushing fork long middlegame"
"8/6pp/1p6/2k2p2/P4P2/2K5/6PP/8 b - - 1 36","b6b5 a4b5 c5b5 c3d4 b5c6 d4e5","1980","crushing endgame long pawnEndgame"
"2R5/2p2p2/3p1kp1/2n4p/r2R1P2/P1p3P1/1P3K1P/8 w - - 0 40","d4a4 c3b2 c8b8 c5a4","1928","advancedPawn crushing endgame intermezzo short"
